timestamp,state,latitude,longitude,rel_north,rel_east,heading,desired_heading,speed,path_progress_m,target_progress_m,segment_index,distance_to_start,lookahead_east,lookahead_north,cross_track_error,alpha_deg,bearing,heading_vs_cog_error,calculated_turn_radius,desired_speed,desired_turn_radius,turn_direction,desired_left_actuator_position,desired_right_actuator_position,actual_left_actuator_position,actual_right_actuator_position,actuator_est_radius,gps_achieved_radius,dwell_remaining_s,desired_left_wheel_speed,desired_right_wheel_speed,calculated_left_wheel_speed,calculated_right_wheel_speed
2026-07-26 13:25:21,FOLLOW_ACQUIRE,37.9008553333,-97.6642673333,-1.7759100291718242,-7.681014225558987,53.21862,3.8,0.00257222,0.00,0.00,0,7.884,0.00,0.00,7.884,23.8,77.0,,9.78,0.756,9.78,RIGHT,736,778,1093,1095,,inf,0.0,0.783,0.729,0.783,0.729
2026-07-26 13:25:21,FOLLOW_ACQUIRE,37.9008553333,-97.6642673333,-1.7759100291718242,-7.681014225558987,53.07069,3.8,0.0056588839999999994,0.00,0.00,0,7.884,0.00,0.00,7.884,23.9,77.0,,9.73,0.756,9.73,RIGHT,736,778,1074,1078,,inf,0.0,0.783,0.729,0.783,0.729
2026-07-26 13:25:22,FOLLOW_ACQUIRE,37.9008553333,-97.6642673333,-1.7759100291718242,-7.681014225558987,53.20557,3.8,0.014918876000000001,0.00,0.00,0,7.884,0.00,0.00,7.884,23.8,77.0,,9.78,0.756,9.78,RIGHT,736,778,976,972,63.78,inf,0.0,0.783,0.729,0.783,0.729
2026-07-26 13:25:22,FOLLOW_ACQUIRE,37.9008553333,-97.6642673333,-1.7759100291718242,-7.681014225558987,53.46202,3.8,0.011832212,0.00,0.00,0,7.884,0.00,0.00,7.884,23.5,77.0,,9.88,0.756,9.88,RIGHT,736,777,884,875,35.70,inf,0.0,0.783,0.729,0.783,0.729
2026-07-26 13:25:22,FOLLOW_ACQUIRE,37.9008553333,-97.6642671667,-1.7759100431533956,-7.666361659363767,53.63029,3.8,0.043213296000000005,0.00,0.00,0,7.869,0.00,0.00,7.869,23.3,77.0,,9.94,0.756,9.94,RIGHT,736,777,788,794,-63.87,inf,0.0,0.783,0.729,0.783,0.729
2026-07-26 13:25:22,FOLLOW_ACQUIRE,37.9008555,-97.6642666667,-1.7574072830959886,-7.622386352993318,53.60543,3.8,0.256193112,0.00,0.00,0,7.822,0.00,0.00,7.822,23.4,77.0,,9.84,0.756,9.84,RIGHT,736,778,750,785,-11.42,117.29,0.0,0.783,0.729,0.783,0.729
2026-07-26 13:25:22,FOLLOW_ACQUIRE,37.9008558333,-97.6642658333,-1.720412850906236,-7.549088307860623,52.12089,3.8,0.32409972000000004,0.00,0.00,0,7.743,0.00,0.00,7.743,25.0,77.2,,9.15,0.756,9.15,RIGHT,735,779,746,783,-10.86,2.42,0.0,0.785,0.727,0.785,0.727
2026-07-26 13:25:23,FOLLOW_ACQUIRE,37.9008561667,-97.664265,-1.6834073169298125,-7.475799057122937,52.1266,3.8,0.414641864,0.00,0.00,0,7.663,0.00,0.00,7.663,25.2,77.3,,9.00,0.756,9.00,RIGHT,734,779,746,784,-10.56,897.65,0.0,0.785,0.727,0.785,0.727
2026-07-26 13:25:23,FOLLOW_ACQUIRE,37.9008568333,-97.664264,-1.6094183960931299,-7.387848414071603,50.77979,3.8,0.49386624,0.00,0.00,0,7.561,0.00,0.00,7.561,26.9,77.7,,8.35,0.756,8.35,RIGHT,732,781,745,784,-10.30,4.07,0.0,0.788,0.724,0.788,0.724
2026-07-26 13:25:23,FOLLOW_ACQUIRE,37.9008573333,-97.664263,-1.553921174507595,-7.299897787985883,50.13382,3.8,0.613731692,0.00,0.00,0,7.463,0.00,0.00,7.463,27.8,78.0,6.0,7.99,0.756,7.99,RIGHT,731,782,744,784,-10.05,10.82,0.0,0.789,0.723,0.789,0.723
2026-07-26 13:25:23,FOLLOW_ACQUIRE,37.900858,-97.664262,-1.479921151255238,-7.211947146885117,49.52558,3.8,0.571547284,0.00,0.00,0,7.362,0.00,0.00,7.362,28.9,78.4,10.3,7.62,0.756,7.62,RIGHT,730,784,742,783,-9.83,10.56,0.0,0.791,0.721,0.791,0.721
2026-07-26 13:25:23,FOLLOW_ACQUIRE,37.9008583333,-97.6642608333,-1.4429267411131017,-7.109335178984901,49.36136,3.8,0.536050648,0.00,0.00,0,7.254,0.00,0.00,7.254,29.2,78.5,16.0,7.44,0.756,7.44,RIGHT,730,784,741,784,-9.38,37.91,0.0,0.792,0.720,0.792,0.720
2026-07-26 13:25:24,FOLLOW_ACQUIRE,37.900859,-97.66426,-1.368926703245909,-7.036045902203686,50.04485,3.8,0.482548472,0.00,0.00,0,7.168,0.00,0.00,7.168,28.9,79.0,,7.41,0.756,7.41,RIGHT,729,784,741,785,-9.16,8.79,0.0,0.792,0.720,0.792,0.720
2026-07-26 13:25:24,FOLLOW_ACQUIRE,37.9008595,-97.6642591667,-1.3134294636881785,-6.962756642354181,52.89081,3.8,0.4501385,0.00,0.00,0,7.086,0.00,0.00,7.086,26.4,79.3,,7.96,0.756,7.96,RIGHT,731,782,741,785,-9.16,1.67,0.0,0.789,0.723,0.789,0.723
2026-07-26 13:25:24,FOLLOW_ACQUIRE,37.9008603333,-97.664258,-1.2209377499042862,-6.86014463117676,54.69618,3.8,0.596240596,0.00,0.00,0,6.968,0.00,0.00,6.968,25.2,79.9,-4.2,8.18,0.756,8.18,RIGHT,732,782,740,783,-9.39,4.48,0.0,0.788,0.724,0.788,0.724
2026-07-26 13:25:24,FOLLOW_ACQUIRE,37.900861,-97.664257,-1.1469377221906492,-6.7721939976813745,58.58446,3.8,0.650257216,0.00,0.00,0,6.869,0.00,0.00,6.869,21.8,80.4,-13.5,9.25,0.756,9.25,RIGHT,735,779,740,783,-9.39,1.59,0.0,0.785,0.727,0.785,0.727
2026-07-26 13:25:24,FOLLOW_ACQUIRE,37.9008618333,-97.664256,-1.0544459928410943,-6.684243349474328,61.08182,3.8,0.50415512,0.00,0.00,0,6.767,0.00,0.00,6.767,20.0,81.0,-11.8,9.91,0.756,9.91,RIGHT,736,777,739,783,-9.19,2.33,0.0,0.783,0.729,0.783,0.729
2026-07-26 13:25:25,FOLLOW_ACQUIRE,37.9008623333,-97.6642548333,-0.9989487757413293,-6.581631375557782,61.71772,3.8,0.549940636,0.00,0.00,0,6.657,0.00,0.00,6.657,19.7,81.4,-0.6,9.90,0.756,9.90,RIGHT,736,777,740,783,-9.39,10.23,0.0,0.783,0.729,0.783,0.729
2026-07-26 13:25:25,FOLLOW_ACQUIRE,37.900863,-97.6642538333,-0.9249487439743314,-6.493680746987649,63.49478,3.8,0.544796196,0.00,0.00,0,6.559,0.00,0.00,6.559,18.4,81.9,-5.7,10.39,0.756,10.39,RIGHT,737,776,740,783,-9.39,3.41,0.0,0.782,0.731,0.782,0.731
2026-07-26 13:25:25,FOLLOW_ACQUIRE,37.9008633333,-97.6642526667,-0.8879543231558351,-6.39107758395597,66.6956,3.8,0.62762168,0.00,0.00,0,6.452,0.00,0.00,6.452,15.4,82.1,-3.2,12.15,0.756,12.15,RIGHT,740,774,740,783,-9.39,2.13,0.0,0.778,0.734,0.778,0.734
2026-07-26 13:25:25,FOLLOW_ACQUIRE,37.9008638333,-97.6642511667,-0.8324571246578012,-6.259151689392821,67.57747,3.8,0.634823896,0.00,0.00,0,6.314,0.00,0.00,6.314,14.8,82.4,-2.9,12.32,0.756,12.32,RIGHT,740,773,741,781,-10.11,8.55,0.0,0.778,0.735,0.778,0.735
2026-07-26 13:25:25,FOLLOW_ACQUIRE,37.9008643333,-97.6642498333,-0.7769599131126351,-6.1418783609006855,69.04564,3.8,0.711990496,0.00,0.00,0,6.191,0.00,0.00,6.191,13.7,82.8,5.7,13.03,0.756,13.03,RIGHT,741,773,741,780,-10.37,5.59,0.0,0.776,0.736,0.776,0.736
2026-07-26 13:25:26,FOLLOW_ACQUIRE,37.9008648333,-97.664248,-0.721462731603503,-5.980638543960304,72.28318,3.8,0.750059352,0.00,0.00,0,6.024,0.00,0.00,6.024,10.8,83.1,-7.3,16.02,0.756,16.02,RIGHT,744,770,742,780,-10.64,2.79,0.0,0.773,0.740,0.773,0.740
2026-07-26 13:25:26,FOLLOW_ACQUIRE,37.9008653333,-97.6642465,-0.6659655250957178,-5.848712654712694,74.45243,3.8,0.836485944,0.00,0.00,0,5.887,0.00,0.00,5.887,9.1,83.5,-7.0,18.71,0.756,18.71,RIGHT,746,768,743,778,-11.56,4.13,0.0,0.770,0.742,0.770,0.742
2026-07-26 13:25:26,FOLLOW_ACQUIRE,37.9008655,-97.664245,-0.6474628186806595,-5.716786791907733,75.02401,3.8,0.564345068,0.00,0.00,0,5.753,0.00,0.00,5.753,8.5,83.5,-2.2,19.43,0.756,19.43,RIGHT,746,767,745,776,-13.05,11.61,0.0,0.770,0.742,0.770,0.742
2026-07-26 13:25:26,FOLLOW_ACQUIRE,37.900866,-97.6642436667,-0.5919655979342859,-5.599522264547961,77.47579,3.8,0.577720612,0.00,0.00,0,5.631,0.00,0.00,5.631,6.5,84.0,-13.2,24.91,0.756,24.91,RIGHT,749,765,746,774,-14.46,2.71,0.0,0.767,0.745,0.767,0.745
2026-07-26 13:25:26,FOLLOW_ACQUIRE,37.9008665,-97.664242,-0.536468396347339,-5.452935020041341,76.98694,3.8,0.7459438,0.00,0.00,0,5.479,0.00,0.00,5.479,7.4,84.4,6.3,21.29,0.756,21.29,RIGHT,747,766,747,773,-15.57,17.46,0.0,0.768,0.744,0.768,0.744
2026-07-26 13:25:27,FOLLOW_ACQUIRE,37.9008666667,-97.6642401667,-0.5179657026866085,-5.2916952375922675,81.01042,3.8,0.791729316,0.00,0.00,0,5.317,0.00,0.00,5.317,3.4,84.4,-5.0,44.84,0.756,44.84,RIGHT,752,761,746,772,-15.60,2.30,0.0,0.762,0.750,0.762,0.750
2026-07-26 13:25:27,FOLLOW_ACQUIRE,37.9008668333,-97.6642385,-0.49947409408966364,-5.1451080198846775,84.41608,3.8,0.6872971840000001,0.00,0.00,0,5.169,0.00,0.00,5.169,0.0,84.5,1.0,inf,0.756,inf,STRAIGHT,757,757,746,770,-16.93,2.24,0.0,0.756,0.756,0.756,0.756
2026-07-26 13:25:27,FOLLOW_ACQUIRE,37.9008671667,-97.664237,-0.4624685765228797,-5.013182151116376,86.4682,3.8,0.716106048,0.00,0.00,0,5.034,0.00,0.00,5.034,-1.7,84.7,-9.9,inf,0.756,inf,STRAIGHT,757,757,747,765,-22.65,4.31,0.0,0.756,0.756,0.756,0.756
2026-07-26 13:25:27,FOLLOW_ACQUIRE,37.9008671667,-97.6642351667,-0.46246867322875557,-4.851942380939279,88.61148,3.8,0.713019384,0.00,0.00,0,4.874,0.00,0.00,4.874,-4.1,84.6,2.1,34.45,0.756,34.45,LEFT,763,751,746,763,-24.05,3.79,0.0,0.748,0.764,0.748,0.764
2026-07-26 13:25:27,FOLLOW_ACQUIRE,37.900867,-97.6642331667,-0.4809715758710517,-4.676041263915332,89.77774,3.8,0.8128215200000001,0.00,0.00,0,4.701,0.00,0.00,4.701,-5.7,84.1,-3.9,23.87,0.756,23.87,LEFT,765,748,747,759,-34.15,8.29,0.0,0.745,0.767,0.745,0.767
2026-07-26 13:25:28,FOLLOW_ACQUIRE,37.9008673333,-97.6642315,-0.4439771574330684,-4.529454037688479,90.64172,3.8,0.766007116,0.00,0.00,0,4.551,0.00,0.00,4.551,-6.2,84.4,-4.2,20.94,0.756,20.94,LEFT,767,747,752,755,-136.49,10.30,0.0,0.743,0.769,0.743,0.769
2026-07-26 13:25:28,FOLLOW_ACQUIRE,37.9008673333,-97.6642298333,-0.4439772366218589,-4.3828668328365925,92.1765,3.8,0.695013844,0.00,0.00,0,4.405,0.00,0.00,4.405,-8.0,84.2,-9.4,15.90,0.756,15.90,LEFT,770,744,755,754,408.77,4.83,0.0,0.739,0.773,0.739,0.773
2026-07-26 13:25:28,FOLLOW_ACQUIRE,37.9008673333,-97.6642285,-0.44397729842545824,-4.2656023462764745,93.22834,3.8,0.545825084,0.00,0.00,0,4.289,0.00,0.00,4.289,-9.2,84.1,1.7,13.45,0.756,13.45,LEFT,772,742,757,753,102.11,5.98,0.0,0.736,0.776,0.736,0.776
2026-07-26 13:25:28,FOLLOW_ACQUIRE,37.9008673333,-97.6642268333,-0.44397737308780166,-4.119015142533621,95.31258,3.8,0.78709932,0.00,0.00,0,4.143,0.00,0.00,4.143,-11.5,83.8,-5.4,10.42,0.756,10.42,LEFT,776,737,760,750,40.84,4.40,0.0,0.731,0.781,0.731,0.781
2026-07-26 13:25:28,FOLLOW_ACQUIRE,37.900867,-97.6642251667,-0.4809719469682432,-3.972436750285005,96.99186,3.8,0.827225952,0.00,0.00,0,4.001,0.00,0.00,4.001,-13.9,83.1,4.6,8.33,0.756,8.33,LEFT,781,732,763,746,24.05,5.37,0.0,0.724,0.788,0.724,0.788
2026-07-26 13:25:29,FOLLOW_ACQUIRE,37.9008668333,-97.6642235,-0.49947481558467843,-3.8258495533296633,100.04116,3.8,0.6641472039999999,0.00,0.00,0,3.858,0.00,0.00,3.858,-17.5,82.6,-5.8,6.42,0.756,6.42,LEFT,789,725,771,742,14.05,2.51,0.0,0.715,0.797,0.715,0.797
2026-07-26 13:25:29,FOLLOW_ACQUIRE,37.900867,-97.6642218333,-0.48097208387094403,-3.679262339177383,100.6157,3.8,0.6687772000000001,0.00,0.00,0,3.711,0.00,0.00,3.711,-18.1,82.6,-14.7,5.98,0.756,5.98,LEFT,791,723,777,735,9.71,12.80,0.0,0.712,0.800,0.712,0.800
2026-07-26 13:25:29,FOLLOW_ACQUIRE,37.9008666667,-97.66422,-0.5179666551311691,-3.5180225855189753,103.92546,3.8,0.736683808,0.00,0.00,0,3.556,0.00,0.00,3.556,-22.3,81.6,-8.2,4.69,0.756,4.69,LEFT,800,713,780,730,8.17,3.10,0.0,0.700,0.813,0.700,0.813
2026-07-26 13:25:29,FOLLOW_ACQUIRE,37.9008666667,-97.6642183333,-0.5179667163138307,-3.371435379325625,103.40022,3.8,0.7299960360000001,0.00,0.00,0,3.411,0.00,0.00,3.411,-22.1,81.3,-6.3,4.53,0.756,4.53,LEFT,802,712,780,726,7.59,13.01,0.0,0.698,0.815,0.698,0.815
2026-07-26 13:25:29,FOLLOW_ACQUIRE,37.9008661667,-97.6642165,-0.5734640808276242,-3.210195630963681,105.55828,3.8,0.8781559080000001,0.00,0.00,0,3.261,0.00,0.00,3.261,-25.7,79.9,-3.3,3.76,0.756,3.76,LEFT,811,703,792,720,5.66,4.81,0.0,0.686,0.826,0.686,0.826
2026-07-26 13:25:30,FOLLOW_ACQUIRE,37.9008658333,-97.6642145,-0.6104697482024032,-3.034294514485904,105.71958,3.8,0.857578148,0.00,0.00,0,3.095,0.00,0.00,3.095,-27.1,78.6,0.0,3.40,0.756,3.40,LEFT,817,697,798,713,4.80,63.48,0.0,0.678,0.834,0.678,0.834
2026-07-26 13:25:30,FOLLOW_ACQUIRE,37.9008651667,-97.6642128333,-0.6844588027547038,-2.8877073326978002,107.84782,3.8,0.81539374,0.00,0.00,0,2.968,0.00,0.00,2.968,-31.2,76.7,4.2,2.87,0.756,2.87,LEFT,828,686,805,707,4.16,3.97,0.0,0.664,0.848,0.664,0.848
2026-07-26 13:25:30,FOLLOW_ACQUIRE,37.9008648333,-97.664211,-0.7214644588694411,-2.726467570333553,108.32576,3.8,0.8179659600000001,0.00,0.00,0,2.820,0.00,0.00,2.820,-33.1,75.2,-3.8,2.58,0.756,2.58,LEFT,836,678,809,699,3.72,18.95,0.0,0.653,0.859,0.653,0.859
2026-07-26 13:25:30,FOLLOW_ACQUIRE,37.9008646667,-97.664209,-0.739956215563782,-2.55056644286749,106.58254,3.8,0.775781552,0.00,0.00,0,2.656,0.00,0.00,2.656,-32.8,73.8,-3.8,2.45,0.756,2.45,LEFT,840,674,824,689,3.02,5.10,0.0,0.648,0.864,0.648,0.864
2026-07-26 13:25:30,FOLLOW_ACQUIRE,37.900864,-97.6642073333,-0.8139563605497223,-2.4039792544773584,104.88732,3.8,0.76137712,0.00,0.00,0,2.538,0.00,0.00,2.538,-33.6,71.3,5.9,2.29,0.756,2.29,LEFT,846,668,829,683,2.79,5.04,0.0,0.641,0.871,0.641,0.871
2026-07-26 13:25:31,FOLLOW_ACQUIRE,37.9008636667,-97.6642055,-0.8509509067142093,-2.242739488622812,103.04924,3.8,0.9589236160000001,0.00,0.00,0,2.399,0.00,0.00,2.399,-33.8,69.2,-0.3,2.15,0.756,2.15,LEFT,851,662,833,678,2.63,6.44,0.0,0.633,0.879,0.633,0.879
2026-07-26 13:25:31,FOLLOW_ACQUIRE,37.9008631667,-97.6642031667,-0.9064482613491813,-2.037524442467027,101.86476,3.8,0.9414325200000001,0.00,0.00,0,2.230,0.00,0.00,2.230,-35.8,66.0,1.4,1.90,0.756,1.90,LEFT,864,650,838,672,2.46,8.55,0.0,0.617,0.895,0.617,0.895
2026-07-26 13:25:31,FOLLOW_ACQUIRE,37.9008625,-97.6642015,-0.980448396252906,-1.8909372463815146,99.7153,3.8,0.8117926320000001,0.00,0.00,0,2.130,0.00,0.00,2.130,-37.1,62.6,16.4,1.76,0.756,1.76,LEFT,872,642,845,663,2.25,4.34,0.0,0.606,0.906,0.606,0.906
2026-07-26 13:25:31,FOLLOW_ACQUIRE,37.900862,-97.6641998333,-1.0359457304932058,-1.7443500436056423,96.42726,3.8,0.6924416240000001,0.00,0.00,0,2.029,0.00,0.00,2.029,-37.1,59.3,12.0,1.68,0.756,1.68,LEFT,878,636,862,653,1.95,2.44,0.0,0.599,0.914,0.599,0.914
2026-07-26 13:25:31,FOLLOW_ACQUIRE,37.9008616667,-97.6641978333,-1.0729402662964944,-1.5684489096666383,94.77116,3.8,0.760348232,0.00,0.00,0,1.900,0.00,0.00,1.900,-39.1,55.6,7.8,1.51,0.756,1.51,LEFT,892,622,866,647,1.86,5.22,0.0,0.580,0.932,0.580,0.932
2026-07-26 13:25:32,FOLLOW_ACQUIRE,37.9008616667,-97.6641958333,-1.0729402980023526,-1.3925477687651981,90.3232,3.8,0.93371586,0.00,0.00,0,1.758,0.00,0.00,1.758,-37.9,52.4,1.8,1.43,0.756,1.43,LEFT,899,615,873,636,1.72,2.51,0.0,0.571,0.941,0.571,0.941
2026-07-26 13:25:32,FOLLOW_ACQUIRE,37.9008616667,-97.6641938333,-1.0729403262585344,-1.216646628032125,87.11376,3.8,0.8544914840000001,0.00,0.00,0,1.622,0.00,0.00,1.622,-38.5,48.6,7.0,1.30,0.756,1.30,LEFT,913,601,886,627,1.57,2.93,0.0,0.553,0.959,0.553,0.959
2026-07-26 13:25:32,FOLLOW_ACQUIRE,37.9008613333,-97.6641918333,-1.1099459510329066,-1.0407454907480989,81.49228,3.8,0.857063704,0.00,0.00,0,1.522,0.00,0.00,1.522,-38.3,43.2,22.3,1.23,0.756,1.23,LEFT,923,591,895,617,1.47,1.75,0.0,0.540,0.972,0.540,0.972
2026-07-26 13:25:32,FOLLOW_ACQUIRE,37.9008611667,-97.6641903333,-1.1284376668063858,-0.9088196369408471,76.97622,3.8,0.649228328,0.00,0.00,0,1.449,0.00,0.00,1.449,-38.1,38.8,18.3,1.17,0.756,1.17,LEFT,930,583,911,605,1.33,1.64,0.0,0.531,0.982,0.531,0.982
2026-07-26 13:25:32,FOLLOW_ACQUIRE,37.900861,-97.6641891667,-1.1469404775991447,-0.8062165022267023,69.12101,3.8,0.5396517559999999,0.00,0.00,0,1.402,0.00,0.00,1.402,-34.0,35.1,19.8,1.25,0.756,1.25,LEFT,919,594,918,595,1.26,0.80,0.0,0.545,0.967,0.545,0.967
2026-07-26 13:25:33,FOLLOW_ACQUIRE,37.9008611667,-97.6641873333,-1.1284376916799963,-0.6449679235102517,56.38488,3.8,0.781440436,0.00,0.00,0,1.300,0.00,0.00,1.300,-26.6,29.8,30.2,1.45,0.756,1.45,LEFT,897,616,918,595,1.26,0.73,0.0,0.574,0.939,0.574,0.939
2026-07-26 13:25:33,FOLLOW_ACQUIRE,37.9008613333,-97.6641855,-1.1099460028039263,-0.4837281401328836,45.53848,3.8,0.7588049000000001,0.00,0.00,0,1.211,0.00,0.00,1.211,-22.0,23.5,37.0,1.62,0.756,1.62,LEFT,883,631,911,596,1.30,0.75,0.0,0.592,0.920,0.592,0.920
2026-07-26 13:25:33,FOLLOW_ACQUIRE,37.900862,-97.6641838333,-1.035945908842807,-0.3371409203201191,32.31716,3.8,0.840087052,0.00,0.00,0,1.089,0.00,0.00,1.089,-14.3,18.0,28.2,2.21,0.756,2.21,LEFT,849,665,900,611,1.41,0.72,0.0,0.636,0.876,0.636,0.876
2026-07-26 13:25:33,FOLLOW_ACQUIRE,37.9008626667,-97.6641823333,-0.9619458122470527,-0.20521506373609627,22.58128,3.8,0.715591604,0.00,0.00,0,0.984,0.00,0.00,0.984,-10.5,12.0,33.3,2.69,0.756,2.69,LEFT,833,681,877,634,1.68,0.87,0.0,0.658,0.854,0.658,0.854
2026-07-26 13:25:33,FOLLOW_ACQUIRE,37.9008633333,-97.6641813333,-0.8879568119101603,-0.11726449183814676,13.10875,3.8,0.5463395280000001,0.00,0.00,0,0.896,0.00,0.00,0.896,-5.6,7.5,29.2,4.60,0.756,4.60,LEFT,801,713,852,660,2.12,0.65,0.0,0.699,0.814,0.699,0.814
2026-07-26 13:25:34,FOLLOW_ACQUIRE,37.9008645,-97.6641806667,-0.7584594116142598,-0.058636642914717235,0.60796,3.8,0.737198252,0.00,0.00,0,0.761,0.00,0.00,0.761,3.8,4.4,33.9,5.72,0.756,5.72,RIGHT,721,792,827,686,2.89,0.74,0.0,0.802,0.710,0.802,0.710
2026-07-26 13:25:34,FOLLOW_ACQUIRE,37.9008658333,-97.6641805,-0.6104703093074747,-0.043975281823568795,350.847,3.8,0.70993272,0.00,0.00,0,0.612,0.00,0.00,0.612,13.3,4.1,15.2,1.33,0.756,1.33,RIGHT,604,910,799,717,4.96,0.76,0.0,0.955,0.558,0.955,0.558
2026-07-26 13:25:34,FOLLOW_ACQUIRE,37.9008671667,-97.6641803333,-0.46247010793319837,-0.029313922549947795,342.8032,3.8,0.6903838480000001,0.00,0.00,0,0.463,0.00,0.00,0.463,20.8,3.6,25.7,0.65,0.756,1.00,RIGHT,553,960,729,792,-6.42,0.97,0.0,1.021,0.491,1.162,0.350
2026-07-26 13:25:34,FOLLOW_ACQUIRE,37.9008685,-97.6641803333,-0.3144810061205981,-0.02931392190086858,337.41228,3.8,0.744914912,0.00,0.00,0,0.316,0.00,0.00,0.316,27.9,5.3,20.3,0.34,0.756,1.00,RIGHT,553,960,634,891,-1.57,1.64,0.0,1.021,0.491,1.540,-0.028
2026-07-26 13:25:34,FOLLOW_TRACK,37.90087,-97.6641806667,-0.1479891024293953,-0.05863663864075033,335.00174,3.7,0.6955282880000001,0.00,2.00,0,0.159,0.14,1.99,0.159,30.3,5.3,5.1,2.13,1.070,2.13,RIGHT,420,651,571,948,-1.07,3.32,0.0,1.246,0.894,1.246,0.894
2026-07-26 13:25:35,FOLLOW_TRACK,37.9008713333,-97.6641816667,1.3331256831084927e-09,-0.14658719695896652,336.96596,3.7,0.888444788,0.00,2.00,0,0.147,0.14,1.99,0.147,31.2,8.2,-6.2,1.94,1.070,1.94,RIGHT,420,664,542,934,-1.07,5.25,0.0,1.263,0.877,1.263,0.877
2026-07-26 13:25:35,FOLLOW_TRACK,37.9008723333,-97.6641825,0.11099460386139266,-0.2198763934458045,343.11008,3.7,0.6631183159999999,0.10,2.10,0,0.246,0.15,2.09,0.227,27.4,10.5,-20.7,2.19,1.070,2.19,RIGHT,420,647,462,836,-1.29,1.22,0.0,1.241,0.899,1.241,0.899
2026-07-26 13:25:35,FOLLOW_TRACK,37.9008733333,-97.6641833333,0.2219892073336368,-0.2931655899414745,351.16288,3.7,0.615275024,0.20,2.20,0,0.368,0.15,2.20,0.307,21.6,12.8,-21.4,2.75,1.070,2.75,RIGHT,420,620,436,739,-1.73,0.86,0.0,1.206,0.934,1.206,0.934
2026-07-26 13:25:35,FOLLOW_TRACK,37.9008755,-97.6641836667,0.46248121198347025,-0.3224882965171688,1.786,3.7,1.13949346,0.44,2.44,0,0.564,0.17,2.43,0.352,12.2,14.0,-10.0,4.80,1.070,4.80,RIGHT,455,575,430,643,-2.64,1.45,0.0,1.148,0.992,1.148,0.992
