timestamp,state,latitude,longitude,rel_north,rel_east,heading,desired_heading,speed,path_progress_m,target_progress_m,target_rel_east,target_rel_north,segment_index,distance_to_start,lookahead_east,lookahead_north,cross_track_error,alpha_deg,bearing,heading_vs_cog_error,calculated_turn_radius,desired_speed,desired_turn_radius,turn_direction,desired_left_actuator_position,desired_right_actuator_position,actual_left_actuator_position,actual_right_actuator_position,actuator_est_radius,gps_achieved_radius,dwell_remaining_s,desired_left_wheel_speed,desired_right_wheel_speed,calculated_left_wheel_speed,calculated_right_wheel_speed,t_monotonic_ms,guidance_mode,geometry_class,geometry_reason,signed_cross_track,heading_err_to_tangent,ref_tangent_deg,ref_tangent_confidence,raw_curvature,cmd_curvature,curvature_saturated,curvature_slew_limited,capture_active,intersect_s,intersect_w,speed_limited,formula_used,raw_gary_curvature,raw_gary_radius,final_cmd_curvature,final_desired_turn_radius,current_target_index,next_target_index,gary_A,gary_B,target_advanced,gary_IA,gary_offset_distance,DC,DT,gary_along_to_next_m,target_advance_reason,actuator_lag_counts,actuator_lag_reference_left,actuator_lag_reference_right,actuator_lag_command_left_before_limit,actuator_lag_command_right_before_limit,actuator_lag_speed_limited,actuator_lag_speed_before,actuator_lag_speed_after,wheel_speed_limited,wheel_speed_limit_scale,wheel_speed_limit_before_max,wheel_speed_limit_after_max,gary_straight_heading_limited,gary_straight_heading_speed_before,gary_straight_heading_speed_after
2026-09-13 14:31:14,FOLLOW_TRACK,37.9008606667,-97.6642068333,-4.106799747743461,-2.917021435767884,68.58464,360.0,0.006687772,0.00,2.00,0.015,2.000,0,5.037,0.01,2.00,5.037,-42.9,25.6,,4.97,1.121,4.97,LEFT,537,420,1092,1095,,inf,0.0,1.042,1.200,1.042,1.200,385,pure_pursuit,TANGENT_ARC,,-2.932,-42.9,360.0,1.00,-0.2011,-0.2011,0,0,0,,,0,PURE_PURSUIT_CHORD,,,-0.2011,4.97,0,1,,,0,-42.9,,,,,NONE,8,1030,1030,537,420,0,1.121,1.121,1,0.8924,1.345,1.200,0,1.256,1.256
2026-09-13 14:31:14,FOLLOW_TRACK,37.9008606667,-97.6642068333,-4.106799747743461,-2.917021435767884,68.71047,360.0,0.009259992,0.00,2.00,0.015,2.000,0,5.037,0.01,2.00,5.037,-43.1,25.6,,4.96,1.121,4.96,LEFT,537,420,1091,1091,,inf,0.0,1.042,1.200,1.042,1.200,454,pure_pursuit,TANGENT_ARC,,-2.932,-43.1,360.0,1.00,-0.2016,-0.2016,0,0,0,,,0,PURE_PURSUIT_CHORD,,,-0.2016,4.96,0,1,,,0,-43.1,,,,,NONE,,960,960,537,420,0,1.121,1.121,1,0.8922,1.345,1.200,0,1.256,1.256
2026-09-13 14:31:15,FOLLOW_TRACK,37.9008606667,-97.6642068333,-4.106799747743461,-2.917021435767884,68.72264,360.0,0.01028888,0.00,2.00,0.015,2.000,0,5.037,0.01,2.00,5.037,-43.1,25.6,,4.96,1.121,4.96,LEFT,537,420,1044,1044,inf,inf,0.0,1.042,1.200,1.042,1.200,655,pure_pursuit,TANGENT_ARC,,-2.932,-43.1,360.0,1.00,-0.2017,-0.2017,0,0,0,,,0,PURE_PURSUIT_CHORD,,,-0.2017,4.96,0,1,,,0,-43.1,,,,,NONE,,890,890,537,420,0,1.121,1.121,1,0.8922,1.345,1.200,0,1.256,1.256
2026-09-13 14:31:15,FOLLOW_TRACK,37.9008606667,-97.6642068333,-4.106799747743461,-2.917021435767884,68.87248,360.0,0.009259992,0.00,2.00,0.015,2.000,0,5.037,0.01,2.00,5.037,-43.2,25.6,,4.95,1.121,4.95,LEFT,537,420,945,940,55.43,inf,0.0,1.041,1.200,1.041,1.200,848,pure_pursuit,TANGENT_ARC,,-2.932,-43.2,360.0,1.00,-0.2022,-0.2022,0,0,0,,,0,PURE_PURSUIT_CHORD,,,-0.2022,4.95,0,1,,,0,-43.2,,,,,NONE,,820,820,537,420,0,1.121,1.121,1,0.8921,1.345,1.200,0,1.256,1.256
2026-09-13 14:31:15,FOLLOW_TRACK,37.9008606667,-97.6642066667,-4.106799752899801,-2.9023688694920584,68.59256,360.0,0.045785516,0.00,2.00,0.015,2.000,0,5.029,0.01,2.00,5.029,-43.1,25.5,,4.96,1.121,4.96,LEFT,537,420,846,839,49.60,inf,0.0,1.042,1.200,1.042,1.200,1047,pure_pursuit,TANGENT_ARC,,-2.917,-43.1,360.0,1.00,-0.2018,-0.2018,0,0,0,,,0,PURE_PURSUIT_CHORD,,,-0.2018,4.96,0,1,,,0,-43.1,,,,,NONE,,750,750,537,420,0,1.121,1.121,1,0.8922,1.345,1.200,0,1.256,1.256
2026-09-13 14:31:15,FOLLOW_TRACK,37.9008608333,-97.6642061667,-4.088308066064735,-2.8583935782043035,67.49286,360.0,0.254135336,0.00,2.00,0.015,2.000,0,4.988,0.01,2.00,4.988,-42.2,25.3,,5.01,1.122,5.01,LEFT,536,420,746,735,38.05,2.75,0.0,1.043,1.200,1.043,1.200,1251,pure_pursuit,TANGENT_ARC,,-2.873,-42.2,360.0,1.00,-0.1997,-0.1997,0,0,0,,,0,PURE_PURSUIT_CHORD,,,-0.1997,5.01,0,1,,,0,-42.2,,,,,NONE,,680,680,536,420,0,1.122,1.122,1,0.8928,1.344,1.200,0,1.256,1.256
2026-09-13 14:31:15,FOLLOW_TRACK,37.9008611667,-97.6642046667,-4.051302511840322,-2.7264677080559694,64.04135,360.0,0.625563904,0.00,2.00,0.015,2.000,0,4.883,0.01,2.00,4.883,-39.7,24.4,16.3,5.20,1.124,5.20,LEFT,532,420,653,636,28.57,2.02,0.0,1.049,1.200,1.049,1.200,1448,pure_pursuit,TANGENT_ARC,,-2.741,-39.7,360.0,1.00,-0.1922,-0.1922,0,0,0,,,0,PURE_PURSUIT_CHORD,,,-0.1922,5.20,0,1,,,0,-39.7,,,,,NONE,,610,610,532,420,0,1.124,1.124,1,0.8950,1.341,1.200,0,1.256,1.256
2026-09-13 14:31:16,FOLLOW_TRACK,37.9008615,-97.6642026667,-4.014308067864479,-2.5505665544241958,60.21271,360.0,0.8616937,0.00,2.00,0.015,2.000,0,4.756,0.01,2.00,4.756,-37.1,23.1,25.6,5.42,1.127,5.42,LEFT,527,420,562,536,21.25,2.67,0.0,1.054,1.200,1.054,1.200,1654,pure_pursuit,TANGENT_ARC,,-2.565,-37.1,360.0,1.00,-0.1846,-0.1846,0,0,0,,,0,PURE_PURSUIT_CHORD,,,-0.1846,5.42,0,1,,,0,-37.1,,,,,NONE,,540,536,527,420,0,1.127,1.127,1,0.8972,1.337,1.200,0,1.256,1.256
2026-09-13 14:31:16,FOLLOW_TRACK,37.9008625,-97.6642003333,-3.9033135271348214,-2.3453426609483636,56.13586,360.0,1.249070032,0.00,2.00,0.015,2.000,0,4.554,0.01,2.00,4.554,-34.3,21.8,-2.2,5.63,1.130,5.63,LEFT,523,420,543,456,6.75,3.26,0.0,1.060,1.200,1.060,1.200,1842,pure_pursuit,TANGENT_ARC,,-2.360,-34.3,360.0,1.00,-0.1775,-0.1775,0,0,0,,,0,PURE_PURSUIT_CHORD,,,-0.1775,5.63,0,1,,,0,-34.3,,,,,NONE,80,523,456,523,420,0,1.130,1.130,1,0.8993,1.334,1.200,0,1.256,1.256
2026-09-13 14:31:16,FOLLOW_TRACK,37.9008638333,-97.6641975,-3.7553244930258978,-2.0961522739854073,54.85448,360.0,1.362762156,0.00,2.00,0.015,2.000,0,4.301,0.01,2.00,4.301,-34.7,20.1,5.4,5.38,1.127,5.38,LEFT,528,420,534,434,5.98,12.46,0.0,1.053,1.200,1.053,1.200,2044,pure_pursuit,TANGENT_ARC,,-2.111,-34.7,360.0,1.00,-0.1858,-0.1858,0,0,0,,,0,PURE_PURSUIT_CHORD,,,-0.1858,5.38,0,1,,,0,-34.7,,,,,NONE,22,528,420,528,420,0,1.127,1.127,1,0.8969,1.338,1.200,0,1.256,1.256
2026-09-13 14:31:16,FOLLOW_TRACK,37.9008651667,-97.6641953333,-3.6073243373051547,-1.9055897435883025,49.86387,360.0,1.2475266999999999,0.00,2.00,0.015,2.000,0,4.080,0.01,2.00,4.080,-31.0,18.9,8.1,5.76,1.131,5.76,LEFT,521,420,532,430,5.88,2.79,0.0,1.063,1.200,1.063,1.200,2239,pure_pursuit,TANGENT_ARC,,-1.920,-31.0,360.0,1.00,-0.1736,-0.1736,0,0,0,,,0,PURE_PURSUIT_CHORD,,,-0.1736,5.76,0,1,,,0,-31.0,,,,,NONE,10,521,420,521,420,0,1.131,1.131,1,0.9005,1.333,1.200,0,1.256,1.256
2026-09-13 14:31:16,FOLLOW_TRACK,37.9008675,-97.6641925,-3.3483406878385877,-1.6563993521078741,47.4563,360.0,1.684289656,0.00,2.00,0.015,2.000,0,3.736,0.01,2.00,3.736,-30.1,17.4,-0.7,5.59,1.129,5.59,LEFT,524,420,531,430,5.95,8.02,0.0,1.058,1.200,1.058,1.200,2437,pure_pursuit,TANGENT_ARC,,-1.671,-30.1,360.0,1.00,-0.1790,-0.1790,0,0,0,,,0,PURE_PURSUIT_CHORD,,,-0.1790,5.59,0,1,,,0,-30.1,,,,,NONE,10,524,420,524,420,0,1.129,1.129,1,0.8989,1.335,1.200,0,1.256,1.256
2026-09-13 14:31:17,FOLLOW_TRACK,37.9008691667,-97.6641895,-3.1633460339375055,-1.3925476297830288,45.28702,360.0,1.530985344,0.00,2.00,0.015,2.000,0,3.456,0.01,2.00,3.456,-30.0,15.2,11.9,5.34,1.126,5.34,LEFT,529,420,530,430,6.01,8.36,0.0,1.052,1.200,1.052,1.200,2644,pure_pursuit,TANGENT_ARC,,-1.407,-30.0,360.0,1.00,-0.1871,-0.1871,0,0,0,,,0,PURE_PURSUIT_CHORD,,,-0.1871,5.34,0,1,,,0,-30.0,,,,,NONE,10,529,420,529,420,0,1.126,1.126,1,0.8965,1.339,1.200,0,1.256,1.256
2026-09-13 14:31:17,FOLLOW_TRACK,37.9008711667,-97.6641876667,-2.941356857417881,-1.2313078317344008,41.55045,360.0,1.263474464,0.00,2.00,0.015,2.000,0,3.189,0.01,2.00,3.189,-27.4,14.2,-3.4,5.54,1.129,5.54,LEFT,525,420,530,430,6.01,3.81,0.0,1.057,1.200,1.057,1.200,2850,pure_pursuit,TANGENT_ARC,,-1.246,-27.4,360.0,1.00,-0.1806,-0.1806,0,0,0,,,0,PURE_PURSUIT_CHORD,,,-0.1806,5.54,0,1,,,0,-27.4,,,,,NONE,10,525,420,525,420,0,1.129,1.129,1,0.8984,1.336,1.200,0,1.256,1.256
2026-09-13 14:31:17,FOLLOW_TRACK,37.9008728333,-97.664185,-2.756373286034376,-0.9967700523522708,37.50065,360.0,1.435813204,0.00,2.00,0.015,2.000,0,2.931,0.01,2.00,2.931,-25.5,12.0,16.5,5.65,1.130,5.65,LEFT,523,420,530,430,6.01,4.05,0.0,1.060,1.200,1.060,1.200,3042,pure_pursuit,TANGENT_ARC,,-1.011,-25.5,360.0,1.00,-0.1770,-0.1770,0,0,0,,,0,PURE_PURSUIT_CHORD,,,-0.1770,5.65,0,1,,,0,-25.5,,,,,NONE,10,523,420,523,420,0,1.130,1.130,1,0.8995,1.334,1.200,0,1.256,1.256
2026-09-13 14:31:17,FOLLOW_TRACK,37.900875,-97.6641836667,-2.5158812952333554,-0.8795055486657981,33.24913,360.0,1.411634336,0.00,2.00,0.015,2.000,0,2.665,0.01,2.00,2.665,-22.0,11.2,-5.6,6.13,1.135,6.13,LEFT,515,420,530,430,6.01,3.82,0.0,1.070,1.200,1.070,1.200,3244,pure_pursuit,TANGENT_ARC,,-0.894,-22.0,360.0,1.00,-0.1631,-0.1631,0,0,0,,,0,PURE_PURSUIT_CHORD,,,-0.1631,6.13,0,1,,,0,-22.0,,,,,NONE,10,515,420,515,420,0,1.135,1.135,1,0.9036,1.328,1.200,0,1.256,1.256
2026-09-13 14:31:17,FOLLOW_TRACK,37.9008775,-97.6641816667,-2.238394808779537,-0.7036044157778318,31.06961,360.0,1.4790265,0.00,2.00,0.015,2.000,0,2.346,0.01,2.00,2.346,-21.5,9.6,4.2,5.88,1.133,5.88,LEFT,519,420,526,430,6.27,7.66,0.0,1.065,1.200,1.065,1.200,3445,pure_pursuit,TANGENT_ARC,,-0.718,-21.5,360.0,1.00,-0.1702,-0.1702,0,0,0,,,0,PURE_PURSUIT_CHORD,,,-0.1702,5.88,0,1,,,0,-21.5,,,,,NONE,11,519,420,519,420,0,1.133,1.133,1,0.9015,1.331,1.200,0,1.256,1.256
2026-09-13 14:31:18,FOLLOW_TRACK,37.9008796667,-97.6641798333,-1.9979028163500467,-0.5423558575658816,28.23939,360.0,1.2979422120000002,0.00,2.00,0.015,2.000,0,2.070,0.01,2.00,2.070,-20.3,7.9,6.0,5.82,1.132,5.82,LEFT,520,420,524,429,6.35,5.26,0.0,1.064,1.200,1.064,1.200,3640,pure_pursuit,TANGENT_ARC,,-0.557,-20.3,360.0,1.00,-0.1720,-0.1720,0,0,0,,,0,PURE_PURSUIT_CHORD,,,-0.1720,5.82,0,1,,,0,-20.3,,,,,NONE,9,520,420,520,420,0,1.132,1.132,1,0.9010,1.332,1.200,0,1.256,1.256
2026-09-13 14:31:18,FOLLOW_TRACK,37.900882,-97.6641783333,-1.73891911944335,-0.4104300213904874,25.80305,360.0,1.51246536,0.00,2.00,0.015,2.000,0,1.787,0.01,2.00,1.787,-19.3,6.5,1.0,5.69,1.130,5.69,LEFT,522,420,524,430,6.42,7.08,0.0,1.061,1.200,1.061,1.200,3847,pure_pursuit,TANGENT_ARC,,-0.425,-19.3,360.0,1.00,-0.1758,-0.1758,0,0,0,,,0,PURE_PURSUIT_CHORD,,,-0.1758,5.69,0,1,,,0,-19.3,,,,,NONE,10,522,420,522,420,0,1.130,1.130,1,0.8998,1.334,1.200,0,1.256,1.256
2026-09-13 14:31:18,FOLLOW_TRACK,37.9008848333,-97.664177,-1.4244381200855507,-0.2931655457012365,20.97548,360.0,1.480055388,0.00,2.00,0.015,2.000,0,1.454,0.01,2.00,1.454,-15.8,5.1,0.2,6.30,1.137,6.30,LEFT,513,420,524,429,6.35,3.60,0.0,1.074,1.200,1.074,1.200,4041,pure_pursuit,TANGENT_ARC,,-0.308,-15.8,360.0,1.00,-0.1588,-0.1588,0,0,0,,,0,PURE_PURSUIT_CHORD,,,-0.1588,6.30,0,1,,,0,-15.8,,,,,NONE,9,513,420,513,420,0,1.137,1.137,1,0.9049,1.326,1.200,0,1.256,1.256
2026-09-13 14:31:18,FOLLOW_TRACK,37.9008876667,-97.6641756667,-1.1099460176587295,-0.17590108118243403,16.53604,360.0,1.699208532,0.00,2.00,0.015,2.000,0,1.124,0.01,2.00,1.124,-13.0,3.5,5.0,6.91,1.142,6.91,LEFT,504,420,524,429,6.35,4.44,0.0,1.084,1.200,1.084,1.200,4244,pure_pursuit,TANGENT_ARC,,-0.191,-13.0,360.0,1.00,-0.1447,-0.1447,0,0,0,,,0,PURE_PURSUIT_CHORD,,,-0.1447,6.91,0,1,,,0,-13.0,,,,,NONE,11,504,420,504,420,0,1.142,1.142,1,0.9091,1.320,1.200,0,1.256,1.256
2026-09-13 14:31:18,FOLLOW_TRACK,37.9008903333,-97.6641746667,-0.813967813495549,-0.08795053797396359,12.34626,360.0,1.557221988,0.00,2.00,0.015,2.000,0,0.819,0.01,2.00,0.819,-10.3,2.1,7.6,7.91,1.149,7.91,LEFT,494,420,516,430,7.04,4.08,0.0,1.098,1.200,1.098,1.200,4438,pure_pursuit,TANGENT_ARC,,-0.103,-10.3,360.0,1.00,-0.1265,-0.1265,0,0,0,,,0,PURE_PURSUIT_CHORD,,,-0.1265,7.91,0,1,,,0,-10.3,,,,,NONE,12,494,420,494,420,0,1.149,1.149,1,0.9147,1.312,1.200,0,1.256,1.256
2026-09-13 14:31:19,FOLLOW_TRACK,37.900893,-97.6641736667,-0.517978509027054,-7.638871746399149e-12,9.50782,360.0,1.5176098000000002,0.00,2.00,0.015,2.000,0,0.518,0.01,2.00,0.518,-9.2,0.3,4.4,7.90,1.149,7.90,LEFT,494,420,507,429,7.81,6.50,0.0,1.098,1.200,1.098,1.200,4654,pure_pursuit,TANGENT_ARC,,-0.015,-9.2,360.0,1.00,-0.1267,-0.1267,0,0,0,,,0,PURE_PURSUIT_CHORD,,,-0.1267,7.90,0,1,,,0,-9.2,,,,,NONE,13,494,420,494,420,0,1.149,1.149,1,0.9146,1.312,1.200,0,1.256,1.256
2026-09-13 14:31:19,FOLLOW_TRACK,37.900896,-97.6641733333,-0.18499470234820226,0.029322705720919176,6.45588,360.0,1.583458632,0.00,2.00,0.015,2.000,0,0.187,0.01,2.00,0.187,-6.8,359.6,-1.8,9.17,1.156,9.17,LEFT,483,420,503,429,8.25,5.61,0.0,1.112,1.200,1.112,1.200,4843,pure_pursuit,TANGENT_ARC,,0.015,-6.8,360.0,1.00,-0.1090,-0.1090,0,0,0,,,0,PURE_PURSUIT_CHORD,,,-0.1090,9.17,0,1,,,0,-6.8,,,,,NONE,9,483,420,483,420,0,1.156,1.156,1,0.9201,1.304,1.200,0,1.256,1.256
2026-09-13 14:31:19,FOLLOW_TRACK,37.9008988333,-97.6641725,0.12948630328295363,0.10261187794919711,2.49614,360.0,1.532528676,0.13,2.13,0.015,2.134,0,0.165,0.01,2.13,0.097,-5.0,357.5,12.9,11.49,1.165,11.49,LEFT,470,420,496,430,9.29,4.60,0.0,1.129,1.200,1.129,1.200,5044,pure_pursuit,TANGENT_ARC,,0.088,-5.0,360.0,1.00,-0.0871,-0.0871,0,0,0,,,0,PURE_PURSUIT_CHORD,,,-0.0871,11.49,0,1,,,0,-5.0,,,,,NONE,13,470,420,470,420,0,1.165,1.165,1,0.9269,1.295,1.200,0,1.256,1.256
2026-09-13 14:31:19,FOLLOW_TRACK,37.9009013333,-97.6641725,0.40697280903753524,0.10261187455298786,359.78856,360.0,1.5052631440000002,0.41,2.41,0.015,2.407,1,0.420,0.01,2.41,0.088,-2.3,357.5,-5.4,24.87,1.183,24.87,LEFT,441,420,486,429,10.82,6.23,0.0,1.167,1.200,1.167,1.200,5244,pure_pursuit,TANGENT_ARC,,0.088,-2.3,360.0,1.00,-0.0402,-0.0402,0,0,0,,,0,PURE_PURSUIT_CHORD,,,-0.0402,24.87,0,1,,,0,-2.3,,,,,NONE,16,441,420,441,420,0,1.183,1.183,1,0.9419,1.274,1.200,0,1.256,1.256
2026-09-13 14:31:19,FOLLOW_TRACK,37.9009046667,-97.6641721667,0.7769622163746968,0.13192577859040305,355.24112,356.8,1.91115946,0.78,2.78,0.010,2.777,1,0.788,0.01,2.78,0.117,1.3,356.5,9.3,inf,1.200,inf,STRAIGHT,420,420,466,429,16.86,4.69,0.0,1.200,1.200,1.200,1.200,5440,pure_pursuit,ALIGNED,,0.008,1.3,356.8,1.00,0.0000,0.0000,0,0,0,,,0,PURE_PURSUIT_CHORD,,,0.0000,inf,0,1,,,0,1.3,,,,,NONE,25,420,420,420,420,0,1.200,1.200,1,0.9552,1.256,1.200,0,1.256,1.256
2026-09-13 14:31:20,FOLLOW_TRACK,37.9009076667,-97.6641725,1.1099460231824636,0.10261186569492972,352.97292,356.8,1.680688548,1.11,3.11,-0.008,3.109,1,1.115,-0.01,3.11,0.088,3.8,356.8,0.6,14.92,1.172,14.92,RIGHT,420,458,441,429,52.70,8.94,0.0,1.200,1.145,1.200,1.145,5648,pure_pursuit,TANGENT_ARC,,-0.002,3.8,356.8,1.00,0.0670,0.0670,0,0,0,,,0,PURE_PURSUIT_CHORD,,,0.0670,14.92,0,1,,,0,3.8,,,,,NONE,21,420,458,420,458,0,1.172,1.172,1,0.9333,1.286,1.200,0,1.256,1.256
2026-09-13 14:31:20,FOLLOW_TRACK,37.9009106667,-97.6641733333,1.4429298289148833,0.029322700020789016,349.90224,356.8,1.6709141120000002,1.44,3.44,-0.027,3.442,2,1.443,-0.03,3.44,0.015,8.5,358.4,-0.9,6.78,1.141,6.78,RIGHT,420,506,432,434,-316.91,5.96,0.0,1.200,1.082,1.200,1.082,5838,pure_pursuit,TANGENT_ARC,,-0.056,8.5,356.8,1.00,0.1474,0.1474,0,0,0,,,0,PURE_PURSUIT_CHORD,,,0.1474,6.78,0,1,,,0,8.5,,,,,NONE,24,420,506,420,506,0,1.141,1.141,1,0.9083,1.321,1.200,0,1.256,1.256
2026-09-13 14:31:20,FOLLOW_TRACK,37.9009133333,-97.6641735,1.738908035863574,0.014661348451204934,349.2234,356.8,1.346814392,1.74,3.74,-0.044,3.737,2,1.739,-0.04,3.74,0.000,9.1,358.3,8.3,6.32,1.137,6.32,RIGHT,420,512,428,464,-17.35,22.83,0.0,1.200,1.074,1.200,1.074,6041,pure_pursuit,TANGENT_ARC,,-0.054,9.1,356.8,1.00,0.1581,0.1581,0,0,0,,,0,PURE_PURSUIT_CHORD,,,0.1581,6.32,0,1,,,0,9.1,,,,,NONE,42,420,512,420,512,0,1.137,1.137,1,0.9051,1.326,1.200,0,1.256,1.256
2026-09-13 14:31:20,FOLLOW_TRACK,37.9009156667,-97.6641743333,1.9979028427024461,-0.05862780877545837,348.8198,356.8,1.4527898559999999,2.00,4.00,-0.059,3.996,2,1.999,-0.06,4.00,0.073,11.2,360.0,-2.0,5.15,1.124,5.15,RIGHT,420,533,429,496,-9.15,41.70,0.0,1.200,1.047,1.200,1.047,6244,pure_pursuit,TANGENT_ARC,,-0.113,11.2,356.8,1.00,0.1941,0.1941,0,0,0,,,0,PURE_PURSUIT_CHORD,,,0.1941,5.15,0,1,,,0,11.2,,,,,NONE,16,420,533,420,533,0,1.124,1.124,1,0.8944,1.342,1.200,0,1.256,1.256
2026-09-13 14:31:20,FOLLOW_TRACK,37.9009181667,-97.6641756667,2.27538934990061,-0.17590100849021725,347.70748,358.4,1.508349808,2.28,4.28,-0.074,4.273,2,2.282,-0.07,4.27,0.191,15.2,2.9,-14.7,3.81,1.099,3.81,RIGHT,420,571,428,512,-7.24,15.69,0.0,1.200,0.998,1.200,0.998,6439,pure_pursuit,TANGENT_ARC,,-0.158,15.2,358.4,1.00,0.2625,0.2625,0,0,0,,,0,PURE_PURSUIT_CHORD,,,0.2625,3.81,0,1,,,0,15.2,,,,,NONE,21,420,571,420,571,0,1.099,1.099,1,0.8813,1.362,1.200,0,1.247,1.247
